peak_index	scan_num	mz	intensity	fwhm	signal_noise	MSFeatureID
1881	0	771.42522	130618	0.0199	100	-1
1882	0	771.76345	187135	0.0169	100	-1
1883	0	771.87237	188994	0.0184	100	-1
1884	0	771.9441	2208320	0.0173	100	27
1885	0	772.44594	1535975	0.0179	100	27
1886	0	772.94487	722243	0.0177	100	27
1887	0	773.4476	332572	0.0177	100	27
1888	0	775.39154	740634	0.017	100	127
1889	0	775.72733	679055	0.0172	100	127
1890	0	776.05949	390170	0.0191	100	127
1891	0	776.39437	384093	0.0173	100	127
1892	0	776.87659	356204	0.0177	100	-1
1893	0	777.37844	307180	0.0185	3.19	177
1894	0	777.41385	1179104	0.0173	12.25	61
1895	0	777.89193	548822	0.0181	100	177
1896	0	778.32301	252462	0.0158	100	-1
1897	0	778.39048	179186	0.0156	100	177
1898	0	778.41678	294111	0.0154	100	61
1899	0	778.9379	234723	0.0174	100	-1
1900	0	779.90528	125713	0.0201	100	-1
1901	0	780.92171	129414	0.0203	100	-1
1902	0	781.36634	193806	0.0163	100	-1
1903	0	782.37816	169759	0.0183	100	-1
1904	0	783.88125	901396	0.0181	100	99
1905	0	784.3836	605978	0.0199	8.95	99
1906	0	784.42514	2731644	0.0178	40.36	19
1907	0	784.88618	496110	0.0189	7.31	99
1908	0	784.92629	2021050	0.0176	29.77	19
1909	0	785.42825	787201	0.0175	100	19
1910	0	785.92779	463455	0.0166	100	19
1911	0	787.36206	211501	0.0173	100	-1
1912	0	787.41369	216530	0.0257	100	-1
1913	0	791.39451	567855	0.0174	100	-1
1914	0	793.4234	130879	0.0201	100	-1
1915	0	794.3285	303943	0.0182	100	310
1916	0	794.38132	155464	0.0201	100	-1
1917	0	794.83013	180738	0.0179	100	310
1918	0	795.39121	404928	0.0207	100	242
1919	0	795.89378	216190	0.0178	100	242
1920	0	798.39426	645810	0.0188	100	-1
1921	0	798.88861	1212785	0.0204	100	56
1922	0	799.38717	655544	0.0196	100	56
1923	0	799.84101	4597584	0.018	100	8
1924	0	799.89293	339566	0.0215	100	56
1925	0	800.34251	3416691	0.0185	100	8
1926	0	800.3999	118809	0.0595	1.09	56
1927	0	800.43383	1889314	0.0177	17.26	34
1928	0	800.48725	291066	0.0177	100	-1
1929	0	800.84224	2322656	0.0184	100	8
1930	0	800.89922	272303	0.0184	100	56
1931	0	801.34281	761991	0.0189	100	8
1932	0	801.40624	1709865	0.0178	6.24	34
1933	0	801.43675	666142	0.0185	2.43	56
1934	0	801.50709	289037	0.0183	100	-1
1935	0	801.84482	351463	0.0185	100	8
1936	0	801.90858	1332006	0.0186	100	-1
1937	0	802.40939	594379	0.0181	7.18	34
1938	0	802.44213	275738	0.0193	3.33	-1
1939	0	802.91009	190344	0.019	100	-1
1940	0	803.9009	561169	0.02	100	170
1941	0	804.41259	430085	0.0222	100	170
1942	0	805.35278	225949	0.0226	100	383
1943	0	805.85118	221327	0.0171	100	383
1944	0	806.39151	266061	0.0207	100	383
1945	0	808.30205	251490	0.0164	100	-1
1946	0	809.63112	229096	0.0175	100	-1
1947	0	810.4715	745141	0.0182	100	124
1948	0	810.93279	545206	0.0183	100	179
1949	0	811.43389	383721	0.0181	100	179
1950	0	811.4757	318837	0.0182	100	124
1951	0	811.90813	574134	0.018	100	179
1952	0	812.41086	598121	0.0188	100	179
1953	0	814.39339	763375	0.0198	100	119
1954	0	814.89528	633373	0.0197	100	119
1955	0	815.39525	231458	0.0202	100	119
1956	0	815.89773	203140	0.0177	100	119
1957	0	816.44345	180470	0.0193	100	-1
1958	0	816.51726	317706	0.0178	100	302
1959	0	817.51981	196493	0.017	100	302
1960	0	818.38316	214661	0.0174	100	-1
1961	0	821.44338	3045581	0.0195	100	16
1962	0	821.94484	2575857	0.0189	100	16
1963	0	822.44645	1296900	0.0195	100	16
1964	0	822.94769	510951	0.0193	100	16
1965	0	823.35944	2415638	0.0192	100	26
1966	0	823.44537	184301	0.0224	100	16
1967	0	823.86063	1799357	0.0197	100	26
1968	0	823.90937	118050	0.021	100	16
1969	0	824.36252	1143176	0.0194	100	26
1970	0	824.86031	510247	0.0191	100	26
1971	0	825.42585	178833	0.0178	100	-1
1972	0	826.20224	306633	0.0187	100	-1
1973	0	826.40317	173854	0.0168	100	-1
1974	0	827.40646	261664	0.0195	100	-1
1975	0	831.06153	738453	0.0196	100	114
1976	0	831.39564	798665	0.0204	100	114
1977	0	831.493	230341	0.0178	100	-1
1978	0	831.72928	710801	0.0194	100	114
1979	0	832.06412	478948	0.0188	100	114
1980	0	832.39998	255667	0.0184	100	114
1981	0	832.47349	460054	0.0216	100	-1
1982	0	834.85272	130417	0.0228	100	-1
1983	0	835.40172	162285	0.0217	100	-1
1984	0	838.69136	231253	0.0193	100	-1
1985	0	838.90169	371111	0.0199	100	193
1986	0	839.39091	505820	0.0226	100	193
1987	0	839.898	212627	0.0202	100	193
1988	0	841.67594	587854	0.0194	100	90
1989	0	842.01011	964039	0.0196	100	90
1990	0	842.34477	537941	0.0205	100	90
1991	0	842.406	768102	0.0193	100	118
1992	0	842.67715	349455	0.0202	100	90
1993	0	842.90957	434779	0.0194	100	118
1994	0	843.01296	195382	0.0178	100	90
1995	0	843.41042	253264	0.0199	100	118
1996	0	845.42342	123587	0.0238	100	-1
1997	0	846.4417	216220	0.0203	100	-1
1998	0	847.00438	166582	0.0196	100	-1
1999	0	849.38469	993805	0.0206	100	78
2000	0	849.88456	1045469	0.0203	100	78
2001	0	850.387	572350	0.0196	100	78
2002	0	850.89052	178127	0.0196	100	78
2003	0	853.3784	233469	0.0185	100	377
2004	0	853.8791	229297	0.0201	100	377
2005	0	854.38614	442624	0.0214	100	377
2006	0	854.88751	369364	0.021	100	377
2007	0	855.38911	242888	0.0197	100	377
2008	0	857.88999	173907	0.0223	100	-1
2009	0	858.39247	215983	0.02	100	-1
2010	0	859.92231	168054	0.0182	100	-1
2011	0	862.96846	147399	0.0202	100	-1
2012	0	863.35688	2382713	0.0204	100	14
2013	0	863.47074	172082	0.0209	100	-1
2014	0	863.60726	3246533	0.0206	100	14
2015	0	863.85695	3663845	0.0207	100	14
2016	0	864.1081	2885309	0.0206	100	14
2017	0	864.35819	2073758	0.0202	6.96	14
2018	0	864.39407	872023	0.0209	2.93	-1
2019	0	864.60867	627442	0.0208	100	14
2020	0	864.8595	601307	0.0205	4.12	-1
2021	0	864.89579	977264	0.0197	6.69	14
2022	0	865.11092	318920	0.0213	100	14
2023	0	865.39525	719956	0.0201	100	-1
2024	0	869.59953	188086	0.02	100	-1
2025	0	871.41013	185868	0.0161	100	-1
2026	0	871.43992	185611	0.0173	100	-1
2027	0	873.45831	175288	0.0226	100	-1
2028	0	874.37396	2192893	0.0212	100	29
2029	0	874.87484	2138295	0.0207	100	29
2030	0	875.37499	1160874	0.0219	100	29
2031	0	875.87631	683312	0.0206	100	29
2032	0	876.37759	261426	0.0206	100	29
2033	0	876.83942	173511	0.0189	100	29
2034	0	878.95992	130008	0.0252	100	-1
2035	0	884.40989	336964	0.0225	100	294
2036	0	884.9098	262778	0.0204	100	294
2037	0	885.41093	178641	0.0201	100	294
2038	0	890.4605	162667	0.0213	100	-1
2039	0	890.93747	659601	0.0214	100	145
2040	0	891.43971	531533	0.0217	100	145
2041	0	891.94211	230904	0.0206	100	145
2042	0	892.44063	250321	0.0208	100	145
2043	0	894.97407	194073	0.0196	100	-1
2044	0	896.77413	373592	0.0213	100	262
2045	0	897.10765	373001	0.0208	100	262
2046	0	897.44428	278741	0.0225	100	262
2047	0	897.77698	257861	0.0234	100	262
2048	0	897.95734	239624	0.0214	100	-1
2049	0	902.43561	232123	0.0221	100	-1
2050	0	903.5047	129415	0.0253	100	-1
2051	0	905.43683	353058	0.0232	100	282
2052	0	905.93877	284559	0.0208	100	282
2053	0	906.43553	250930	0.0204	100	282
2054	0	906.88935	318356	0.0214	100	-1
2055	0	906.93692	167045	0.0203	100	282
2056	0	907.38715	340438	0.0219	100	267
2057	0	907.88845	364573	0.0245	100	267
2058	0	908.38593	258578	0.0211	100	267
2059	0	911.35894	130339	0.0259	100	-1
2060	0	913.49954	184690	0.0227	100	-1
2061	0	914.55703	169313	0.0236	100	-1
2062	0	920.90973	1892093	0.0224	100	-1
2063	0	921.41056	1915404	0.0224	100	33
2064	0	921.91191	1246415	0.0237	100	33
2065	0	922.40962	763882	0.0223	100	33
2066	0	922.9234	440102	0.0259	100	33
2067	0	923.42572	174489	0.0209	100	33
2068	0	923.92917	254155	0.0221	100	33
2069	0	925.42311	225298	0.0222	100	-1
2070	0	928.41053	198520	0.0201	100	-1
2071	0	931.39428	856206	0.0225	100	84
2072	0	931.89673	994459	0.0232	100	84
2073	0	932.39708	598646	0.0236	100	84
2074	0	932.89852	274689	0.0217	100	84
2075	0	933.39908	192096	0.0224	100	84
2076	0	934.89721	188686	0.0239	100	-1
2077	0	934.9532	273429	0.0238	100	-1
2078	0	935.3954	274337	0.0236	100	-1
2079	0	935.46131	299013	0.0229	100	320
2080	0	936.45546	195066	0.023	100	320
2081	0	940.39243	278237	0.0226	100	337
2082	0	940.89429	219275	0.0214	100	337
2083	0	944.35961	125390	0.0267	100	-1
2084	0	949.38374	237994	0.024	100	-1
2085	0	951.94409	363170	0.0226	100	-1
2086	0	955.44479	147161	0.0263	100	-1
2087	0	955.73528	756381	0.0236	100	75
2088	0	956.06789	1061194	0.0247	100	75
2089	0	956.40123	812693	0.024	100	75
2090	0	956.73672	497327	0.0243	100	75
2091	0	957.07154	362067	0.0242	100	75
2092	0	958.9234	4324031	0.0238	100	10
2093	0	959.42512	4295384	0.0239	100	10
2094	0	959.926	2674326	0.0244	100	10
2095	0	960.42538	1167862	0.0241	100	10
2096	0	960.92666	436773	0.0235	100	10
2097	0	961.42987	266180	0.0236	100	10
2098	0	963.50911	390421	0.024	100	250
2099	0	964.0105	333436	0.0247	100	250
2100	0	964.50336	273917	0.0267	100	250
2101	0	965.95809	227011	0.0234	100	-1
2102	0	976.48994	639390	0.0243	100	147
2103	0	977.49194	284500	0.0231	100	147
2104	0	977.9038	152774	0.0261	100	-1
2105	0	978.49181	164063	0.024	100	147
2106	0	984.58248	296652	0.0257	100	-1
2107	0	987.38669	169244	0.0226	100	-1
2108	0	988.75938	262575	0.0241	100	285
2109	0	988.81377	124907	0.0283	100	-1
2110	0	989.09389	262146	0.0247	100	285
2111	0	989.42482	346306	0.0242	100	285
2112	0	989.53256	413864	0.0259	100	-1
2113	0	989.76134	132033	0.0286	100	285
2114	0	1012.43881	322082	0.0256	100	172
2115	0	1012.76962	522228	0.0259	100	172
2116	0	1013.10472	558546	0.026	100	172
2117	0	1013.43678	273417	0.0268	100	172
2118	0	1013.77151	251704	0.0258	100	172
2119	0	1020.98356	497315	0.0254	100	197
2120	0	1021.33135	189011	0.0245	100	-1
2121	0	1021.48455	309189	0.0287	100	197
2122	0	1021.98715	171773	0.0263	100	197
2123	0	1028.42091	397456	0.0263	100	248
2124	0	1028.92181	267058	0.0247	100	248
2125	0	1029.42296	338346	0.0264	100	248
2126	0	1032.49956	271820	0.027	100	-1
2127	0	1032.75027	177837	0.0256	100	-1
2128	0	1043.55912	121088	0.0318	100	-1
2129	0	1045.54446	172403	0.0295	100	-1
2130	0	1046.98055	916823	0.0274	100	97
2131	0	1047.48061	869732	0.0276	100	97
2132	0	1047.98374	672111	0.0271	100	97
2133	0	1048.48288	314023	0.0267	100	97
2134	0	1048.98685	290525	0.0263	100	97
2135	0	1056.41968	124703	0.0311	100	-1
2136	0	1066.44221	169389	0.0261	100	-1
2137	0	1071.49269	196795	0.0258	100	-1
2138	0	1073.58656	226807	0.0282	100	-1
2139	0	1075.96791	457907	0.0284	100	216
2140	0	1076.47109	285109	0.0276	100	216
2141	0	1081.79	163446	0.0302	100	-1
2142	0	1087.01783	169072	0.0246	100	-1
2143	0	1093.98984	2559641	0.0291	100	23
2144	0	1094.49091	2130389	0.0291	100	23
2145	0	1094.99155	1455143	0.0297	100	23
2146	0	1095.49265	955937	0.0298	100	23
2147	0	1095.98976	236534	0.028	100	23
2148	0	1099.95801	1105245	0.0291	100	64
2149	0	1100.45845	1155618	0.0291	100	64
2150	0	1100.96134	737564	0.0293	100	64
2151	0	1101.46106	289857	0.0287	100	64
2152	0	1107.52385	194355	0.0312	100	-1
2153	0	1109.48951	129154	0.0365	100	-1
2154	0	1110.43631	165794	0.0313	100	-1
2155	0	1112.43579	155059	0.0272	100	-1
2156	0	1116.58393	133537	0.0337	100	-1
2157	0	1131.46052	181602	0.027	100	-1
2158	0	1139.52541	166132	0.031	100	-1
2159	0	1146.97397	445313	0.0319	100	192
2160	0	1147.4713	506877	0.0323	100	192
2161	0	1147.97485	417995	0.0305	100	192
2162	0	1148.47958	214127	0.0317	100	192
2163	0	1150.80918	603535	0.0325	100	65
2164	0	1151.14247	872022	0.0312	100	65
2165	0	1151.47673	1148634	0.0324	100	65
2166	0	1151.80837	793440	0.0324	100	65
2167	0	1152.13907	645468	0.0324	100	65
2168	0	1152.47233	338152	0.0328	100	65
2169	0	1152.80866	248446	0.0289	100	65
2170	0	1162.01587	167966	0.034	100	-1
2171	0	1162.51723	188921	0.0306	100	-1
2172	0	1163.01525	179414	0.033	100	-1
2173	0	1246.59128	217504	0.0326	100	-1
2174	0	1262.51656	176608	0.0328	100	-1
2175	0	1263.01476	216412	0.0354	100	-1
2176	0	1295.73951	118549	0.0422	100	-1
2177	0	1326.39975	103377	0.0474	100	-1
2178	0	1330.06468	158365	0.0346	100	-1
2179	0	1333.70231	179505	0.0395	100	-1
2180	0	1364.9183	194142	0.0421	100	-1
2181	0	1402.41756	120761	0.0464	100	-1
2182	0	1406.68304	694677	0.0418	100	135
2183	0	1407.68929	585632	0.042	100	135
2184	0	1408.69295	241522	0.042	100	135
2185	0	1434.10526	165435	0.044	100	-1
2186	0	1469.30129	127067	0.0516	100	-1
2187	0	1617.17501	117352	0.0592	100	-1
2188	0	1623.7089	107790	0.0634	100	-1
2189	0	1769.0175	127780	0.0756	100	-1
2190	0	1887.72265	119426	0.0718	100	-1
